"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicTrimDiff","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicStd","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_P8"
0.319551355591171,-0.645546613731787,0.382515005702538,-0.557784005255821,-0.573292408095574,-0.727186203969754,-0.177413774241945,-1.0440707787223,0.94225295249443,-0.33181024528264,1.11458541438064,0.636202850950136,0.0564071657215244,-0.347003611833453,0.0640606160162141,0.90588865734671,-0.561857752776568,-0.889791609179586,-0.127410127618029,0.427315365949855,0.312964505694722,0.404190055044907,0.375581018120721,0.167858109624101,-0.0678350273242204,-0.549497837674981,0.108482092208165,-0.906476733858819,-0.0229851437151902,-0.156123795783071,0.240382478538594,-0.526525145910508,"Male",0
1.02064842475746,-0.645546613731787,-0.394416515569753,-0.188351800604747,0.546668750212528,0.0649273396401542,-0.516851969123699,1.92516890575757,1.05850775131129,0.454211703336156,-0.757345890524632,-0.479306595156048,-0.695948819869541,-0.347003611833453,0.652523347766933,2.10810348557518,-1.62098931469941,-2.07161498664778,0.306299815164052,1.21845280684689,0.0244940353000557,-1.28541784674111,-0.238648650192848,-0.56483202898557,1.06069315452418,0.528048454173717,0.312062054626472,-0.508746812787464,-1.48180043144393,-0.706071519279622,1.16452360504153,-0.720057796609944,"Male",1
-1.17340875872846,-0.645546613731787,1.1810521356235,0.277854665210332,-0.622132499633568,-0.727186203969754,-1.04289289763091,-0.418438091761481,-1.34745578778446,0.0150192427018275,0.96280720046939,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.714911633207752,0.0456610532477701,0.049494249182753,0.628099655701859,-0.304133450219255,0.142436032207935,0.445942997665301,0.073319352082078,-0.92678599795918,-0.56483202898557,-0.0678350273242204,0.566166911311947,0.781507272591624,-0.334398257414307,-0.568187661724051,-0.313181012752838,0.153612492193728,0.170806785974757,"Male",1
-2.07620804540507,-2.34435349197333,0.384592816377872,1.26173571247203,1.11004315105842,-0.727186203969754,-1.65083409924521,3.65043501553247,-0.144431085715331,0.192574238859153,-0.757345890524632,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.714911633207752,-0.685532410236302,-2.97852699129098,-0.668748406512927,4.2193811424996,0.263573505613202,0.896928135838238,5.37535306187718,0.214310671417387,-1.29752216759524,1.43686921514031,0.968503341882055,1.64672700598197,-0.757652075697181,0.02831423249026,-1.30996776383588,3.10584061262885,-2.91752376698554,"Female",0
-0.167652751800662,-1.66483074067671,-0.032420939845524,-0.871815413848252,-0.692754931648438,-1.12324297577471,0.305245225376169,-1.31591298507113,0.894168465026919,-0.251784704960233,0.559939101816121,6.58558656351655,-0.695948819869541,-0.347003611833453,4.2185792785441,-0.685532410236302,-0.169504394053053,-0.345685264153963,1.31739228885032,-1.26560895278505,-1.54246603547048,-1.17083188771383,0.963321837217317,-0.56483202898557,-0.0678350273242204,-0.318661294667959,-0.401000299615008,-0.708720691054819,0.628122323507832,-0.62697492175978,-0.958002004845005,2.19009983983341,"Male",1
0.784469456798212,-0.645546613731787,0.481423654224252,-0.335393288926568,0.0102017834368863,-0.3311294321648,0.449427434505034,0.273318375122022,0.341759688012598,0.096782640980204,-0.15028383080135,0.605963137049652,0.767972766551632,-0.347003611833453,0.0429438984167584,1.89493448147712,-0.328634613011503,-0.213832686474326,-1.05777833428465,0.835984554643872,0.220003363854395,-0.283803853549251,-0.601561841603458,0.534203178928937,-0.0678350273242204,-0.750013656135635,-0.244448967817998,1.27356814829155,-0.194355488045631,-0.298870517233024,0.0371618571095507,0.129491327072277,"Male",0
-0.284220434425821,0.0339761375648314,1.80669200254426,-0.536443397669012,-0.692754931648438,0.857040883250062,-0.165377000877353,0.753477139161422,0.0875494776111973,0.877719224871867,1.15302950121123,-0.479306595156048,0.07185839449354,-0.347003611833453,0.0800584663162357,-0.685532410236302,0.163830223300555,-0.252287862808482,-1.41100507067136,0.77763271740029,-0.301324955801407,-0.700225374442312,-0.559226495503093,0.167858109624101,-0.0678350273242204,0.549841577527627,-0.0480959815457307,-1.15574895727721,-0.944241896132427,0.725015007431852,-0.0709390240993118,-0.472556897012482,"Male",0
-0.562485658511097,0.71349888886145,-0.10592156831774,-0.596675960081962,-0.13054212750532,0.0649273396401542,-0.652376917910972,0.273318375122022,0.165052246725138,0.096782640980204,0.177895890580388,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.714911633207752,-0.287984842696244,-0.170256407955579,-0.318326088524957,-0.151890836776089,0.348847541416351,-1.10501461458465,0.92555686825246,-0.00323591691977911,-0.56483202898557,-0.0678350273242204,0.913972778522156,-0.0347331080633867,0.415725192548691,-0.622289671339705,-0.88477123960223,0.013781731814546,-0.215866351998178,"Male",1
0.7337284392201,1.05326026450976,-1.27847039969348,-1.19401341370714,0.436225055789273,0.857040883250062,0.321702980071997,0.0410071667371002,1.64449300960641,-3.00441771006577,-0.757345890524632,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.0738720497699424,-0.248989730975745,0.212830969745428,-0.896127242377038,0.993872236926876,-0.765308010542563,-0.907732364103038,-0.790482784513173,1.31583849938419,-0.56483202898557,1.06069315452418,0.0155946222733595,-0.577813904600892,0.192157947943534,0.465085315328374,-0.659240722104337,-0.741759584755323,1.70872038117361,"Female",1
2.06660814310314,2.412305767103,-0.447142712718087,1.9747382061819,-0.0936377440419287,1.25309765505502,3.66298830457783,0.619886787478853,-0.284756350987793,0.940375503666654,0.621522550716876,0.342379952374828,2.62917295909396,2.86460136412237,-0.714911633207752,-0.685532410236302,0.435121643454348,0.925017483357148,-1.48648932659584,0.620300573818951,-0.260812806244245,1.64931371718927,-0.819180323499467,3.83130880267246,-3.82959563348554,-0.313225403639835,0.3079671722098,1.23738765162228,-0.196955767485695,0.728760474873119,0.279859692294159,0.648831683947035,"Male",0
